data,emoji,label
朋友们没事千万别去扯这种草 汁水溅在衣服上非常难洗 氧化过后就是黑不溜秋绿不拉叽的点子 用漂白剂泡整整一天才勉强搓掉,[泪],0
多少打拳魔怔了,[笑哈哈],0
底气就是两年多过去了基层还在不眠不休猝死在一线？天天宣传大白的辛苦咋不想想办法解决一下实际问题？去吉林的志愿者待遇还不如坐牢到现在死于防控下的有多少例？,"[费解],[笑哈哈]",0
想去就去尝试啊。我觉得会是不错的人生经历。,"[赞],[doge]",1
建功新时代，不不负青春！//@cj_西瓜:中国青年真棒！坚定跟着党走,"[拳头],[赞]",1
:【找工作看过来2021“蓉漂人才荟”成都市事业单位公开招聘高层次人才！】#蓉漂人才荟招聘#根据2021“蓉漂人才荟”相关活动安排，成都市锦江区、金牛区、成华区、市农林科学院近期将分别在重庆、南京等地开展事业单位公开招聘62名高层次人才工作。本次公开招聘进入事业单位的为编制内正式工作人员，按国家《事业单位人事管理条例》及相关规定，实行事业单位聘用制管理，欢迎优秀人才前往应聘。,[哈哈],1
这就是我长大以后再也不看be故事的原因，现实生活已经太多be，我只能在想象的世界里找he,[伤心],0
上海一定会好起来的，再给他们一点点时间，加油,[心],1
阳光万里，风吹花落，人间美好如此而已,[doge],1
为什么你半夜还在发帖想长胖了不是,[doge],0
别问 问就是最好的年代,"[爱你],[鲜花]",1
拜登今晚在你床头拍手：听我说谢谢你，因为有你，温暖咯四季,[微风],1
很对,[good],1
还是回来了,[嘻嘻],1
天气好好！(我知道你想说这个),[doge],1
感谢所有搜救人员和当地的老百姓逝者安息,[心],1
不冠父姓，女人可以不用跟男人上床，望周知,[doge],0
跟上海比起来，年初的西安都是天堂,[允悲],1
跟着美国混 ，三天饿九顿,[doge],0
上海疫情给全国敲响警钟，北京要以最快的速度应对疫情，身在首都不添乱北京加油,[鲜花],1
青年兴则国家兴，青年强则国家强。青年一代有理想、有本领、有担当，国家就有前途，民族就有希望。中国梦是历史的、现实的，也是未来的；是我们这一代的，更是青年一代的。中华民族伟大复兴的中国梦终将在一代代青年的接力奋斗中变成现实！,[心],1
我总感觉如果是美国的话！他绝对干的出把俄罗斯扔在太空上！拜登绝对干的出来！如果是川普的话可能性还高！,[允悲],0
亏了多少啊,[doge],0
极端女拳呢？快去把乌克兰冲了呀，什么？只冲国内不冲洋大人？,[偷笑],0
从它们祖宗是侵华余孽得来的结论,[哈哈],0
以梦为马，向阳而歌，不负青春,[爱你],1
啧啧啧，都给整无语了,[汗],0
今日谷雨，跟春天说再见，向初夏道声好,"[微风],[太开心]",1
樊振东继续加油 评论配图,[加油],1
想到之前因为父母没买房在地上打滚大哭骂父母为什么没钱还要生下他的丢脸男宝了,[哈哈],0
致敬非著名科学家、非两院院士、非网红名人、伟大的屠呦呦女士,[鲜花],1
隐匿传播一个多礼拜了，这个时间在上海早就大面积传播开了,[doge],0
我去，蠢还这么高调,[吃惊],0
而且硬要搞这套，还有至少两名舞者的服装配色是白蓝红,[哼],0
对目前的两岸开说有毛用处,[允悲],0
原来叫泡桐树哈，我外婆一直说的“尿罐花”。,[并不简单],1
果子真棒,[舔屏],1
拽姐，我直接泪崩了,[泪],0
呦，至少人没控制评论区。没外省评论区都管控我也是服气,[doge],0
055型104无锡舰,[赞],1
牵挂越过海峡，期盼祖国早日统一！来世还做中国人，无悔入华夏……,[抱一抱],1
今年21，希望大小便正常,[泪],0
不管怎么难，民生一定是放在第一位的,[喵喵],1
呜呜呜是可爱的冰墩墩和雪容融[冰墩墩][雪容融]，一直都有想你们这对儿小活宝,[心],1
敢于批评与自我批评，一直是我party的优良传统。错了不怕，改就是了,[赞],1
你们这种人才叫乱给人家扣帽子吧而且思想很反动很极端，活在自己的世界里,[黑线],0
何时解封啊？我想我的老公回家！,[泪],0
4万元换14年牢饭，一年3千不到，干点啥不比这个强,[doge],0
官博以前也发这些，你不关注，你就觉得他是故意发的！,[疑问],0
怕你委屈，替你发声,[打call],1
让医院把重心放在防疫，难道其他病人不重要吗？？？？？没有任何计划，只会一味防防防吗？防不住了怎么办，有过计划吗？？？？？两手准备不会吗？？？只会堵堵堵，堵不住就崩，一次又一次上演，两年多了还是这样,[微笑],0
再绿都没有今天的A股绿,[doge],0
毕竟世界最大黑客帝国嘛。说实话，我是很震惊一件事的。那些号称各种无国界，米国公司那是私营的和米国国家没关系，米国最保护用户隐私权之类的人。一群号称米吹的人，你们真傻假傻？米剧《疑犯追踪》《灵书妙探》《黑名单》之类的各种FBI利用后门监控目标的剧情你们选择性眼瞎是怎么滴？,[摊手],0
骑上我心爱的小摩托，她永远不会堵车,[doge],1
祖国和人民永远铭记！,[蜡烛],1
致敬！！！缅怀！！！铭记！！！,[作揖],1
户口本就一页说话就是硬气！,[doge],0
帮帮我们吧！求求大家！恳求政府出面核查,[失望],0
你们只会坑埋土著小孩,[吃瓜],0
打人可不行啊，现在监狱都不让打人了，学校咋能打人呢,[怒],0
欢迎回家[哇][哇]，辛苦了,[抱抱],1
我只知道一般男的看见官方都战战兢兢的，但现在发现共青团中央都打不赢你们女拳了，还是你们女拳厉害,[吃瓜],0
跪久了就喜欢当奴才，大清亡了,[可爱],0
黔驴技穷！歇斯底里！,[笑哈哈],1
啊哈哈哈哈哈哈哈哈哈哈哈哈团团也皮起来了,[笑cry],1
抓网红 平民愤,[嘻嘻],0
#成都疫情# 成都加油,[心],1
对！反对极端男拳,[打call],1
08年之前因为思想上被忽悠加上自身实力弱小，西方实力强大，俄罗斯不亲方能活的下去吗俄罗斯加入北约和我们加入美日整的那个反华经济组织是一样的啊，本质就是想消解威胁。乌克兰要入北约怎么不早入，偏要颜革后入，真入了俄还有好果子吃吗,[汗],0
Oh！！！在这也能发现俄钓人,[笑cry],1
李老一路走好！🙏🙏🙏,[蜡烛],1
昨天为了节约一元钱坐了公交，那个大巴座椅💺真的是...我头晕一些奇奇怪怪的味道，椅子还能调节，前边那个人都快躺下了我真想两耳屎给他,[微笑],0
中国最棒。致敬中国航天！又一枚火箭发射成功。太棒！！,"[憧憬],[作揖],[心]",1
医者仁心！为人民生命的守护者点赞,[中国赞],1
哎，又一次拖后腿了，甚至说拖后腿都是抬举自己，简直就是把它们裤衩扒下来了,[允悲],0
配合你侵略就好了？球下面扫货总是很多,[怒],0
随你吧，爱听不听，不是一路人，你是为了打架，我只是来抓1450，,[doge],0
好好去看看“疫苗说明书”吧。。。1、临床数据，有没有中国人的？2、国外的临床数据，全不全？3、是否适合所有人？4、不良反应，有多少？5、有多少种疾病、不适合打疫苗？等等，先把这些东西都看清楚，再说。。。一再强调打疫苗，难道中国人只能靠疫苗活着吗？做人，得讲点“良心”。。。,[作揖],1
您是高人，我们不是一个世界的。话不投机,[doge],0
湖南为什么有你这样的人,[泪],0
谢谢你们，我们也看到了很多地方都送来了援助，上海是不会忘记的！,[作揖],1
knowledge is power,[doge],1
古为岳母刺字，今有陈母问勇,[泪],0
病例2的密接这么多确诊,[悲伤],0
:昨天有网友说，坐新的那种皮椅子公交，很容易产生晕车的感觉。就来问问，你平常晕车厉害吗？#成都新版公交车有多高级##成都连公交吊环都是熊猫儿# 成都 你容易晕车吗？,[失望],0
都江堰本地人表示没去过,[允悲],0
等当官的和富人们的子女不在送往美国的时候再说吧[开学季][送花花],[爱你],1
按照沿海省份从北到南顺序排的，辽宁舰山东舰，下一个江苏舰，后面都会一一安排的,[哈哈],1
谢谢最可爱的蓝朋友们,[心],1
底层手牵手肩并肩,[允悲],1
流萤飞舞，星星点点，这是大自然的浪漫絮语。,[鲜花],1
回家第一件事，不会是检查孩子作业吧,[偷笑],1
千磨万击还坚劲，任尔东西南北风。加油🙏🙏🙏青春之歌,[打call],1
成都这个公交车坐起像大巴车，脑壳昏,[doge],0
哈哈哈哈哈哈哈哈 418洪河站的那个公交就是，一上车就感觉要晕了,[允悲],0
都这样了，高不高有意义么，谁敢来,[允悲],0
缅怀！致敬！感恩！🙏🙏🙏,[蜡烛],1
天天都适合吃火锅,[doge],1
小日子还有这么高的觉悟呢？[开学季]赶快把我们的文物还回来！,[打call],0
我是说孩子成盒成盒的扔，肯定是家长惯的，要教育自己家孩子才是重点，奥特曼卡片消失了世界上就没有诱惑了嘛,[黑线],0
真的不能按时开学了我麻了，跑去退票了,[跪了],0
七十三载劈波斩浪，人民海军向海图强！穿越江河，跨过险滩，我们走向深蓝！ #人民海军73周岁生日#,[加油],1
:【英雄走好！#缉毒英雄蔡晓东长眠在边境线上#】30日，云南景洪市勐龙烈士陵园内，缉毒英雄蔡晓东葬在他最熟悉的边境线上。2021年12月4日，蔡晓东在边境一线抓捕毒贩过程中，中弹后忍痛继续追赶。“别管我，先抓人……”，这是蔡晓东牺牲前给战友最后的寄语。向英勇无畏的缉毒英雄致敬，烈士一路走好！,"[蜡烛],[泪]",0
你上一条我还记得很清楚,[微笑],1
春天，踏青的季节到啦,[鲜花],1
周深的歌声，真的很有振奋人心的力量，不愧是为祖国而歌、为时代而唱的人间小百灵,[赞],1
当时的协和规定，女医生在聘期间，不得结婚生子，林巧稚女士为了妇产科事业，一生未婚，先后接生了5万多名婴儿，共和国的建设，女性从未缺席,[心],1
早，起床上班了，告诉大家一个恐怖的消息，油价又涨了,[污],0
我也想说这句 怕被人喷一开始还有人说深埋地底 十天半个月找不到 结果三天就找到了,[允悲],0
致敬谢谢你们[送花花],[心],1
美极了 千万别让熊猫遇见它，不然会拔它羽毛的,[允悲],1
中关村反正都好久了,[允悲],0
一个微博页面都不敢开的人请闭嘴，我怀疑你是1450呢，来扰乱社会秩序挑起地区矛盾的人。,[doge],0
到下面一刀切，没外出也核酸检测，交叉测试，感染谁保证,[作揖],0
能不能 先 让平台和官媒 放开“民众声音”？！,[并不简单],0
这个公关水平，立正挨打清楚说明，好牛啊,[赞],1
团团别发了，不然有人又要说制造恐慌了大流感？小流感！洒洒水啦,[笑哈哈],0
被打脸了,[汗],0
写得好,[good],1
读书能改变命运是真的！,[加油],1
#少年终将战胜资本# 看看衡水桃城中学吧这个学校花1.8亿压热搜， 我们要为少年发声,[泪],0
要不你报警吧,[泪],0
航天英雄，欢迎回家！,[心],1
我居然还加了微信转账,[黑线],0
那不是因为你没钱吗？你不跟人家结婚，人家向你要彩礼呀,[汗],0
这意思就是说:人是我杀的，有本事来抓我。我们假装没听见，继续谴责,[doge],0
小心身中七枪自杀身亡,[doge],0
:【一口珍藏的美味，送给守护我们平安的人】一袋亲手摘的苹果，一包小零食，一支冰淇淋……稚嫩的字迹，充满了对保护我们平安的人民警察深深的感激。 你们辛苦了！,"[抱一抱],[心]",1
咋不说，为啥能出上海,[允悲],0
让我看看人说句祖国强大就破防了来阴阳怪气的人是谁啊，破大防了啊，还怕被人骂要关注呢，哈哈哈哈,[doge],0
德国政客口是心非，一到冬天立即就会有一道美丽的风景线,[摊手],0
内卷的各个省都卷行吗？说你北京不配说话不就是因为你们卷子简单且本地211985京源生开放多，还在别的省面前优越炫耀吗得之因谦懂不懂？,[可怜],0
追捕同时一定保护好自己,[泪],1
你永远可以相信成都速度！谢谢成都卫健委！加油！,[打call],1
